Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,1984.0,6.0,9.2,0.0,0.0,0.8,5000.0,672.4,4309.0
1,1979.2,9.8,8.6,0.6,0.0,1.8,5000.0,672.4,4309.0
2,1971.8,15.2,8.8,1.4,0.0,2.8,5000.0,672.4,4309.0
3,1966.4,17.4,10.2,2.8,0.0,3.2,5000.0,672.4,4309.0
4,1958.8,22.2,11.6,3.2,0.0,4.2,5000.0,672.4,4309.0
5,1950.2,27.0,13.6,5.0,0.0,4.2,5000.0,672.4,4309.0
6,1937.0,35.2,15.8,6.4,0.0,5.6,5000.0,672.4,4309.0
7,1923.2,41.8,20.6,8.2,0.0,6.2,5000.0,672.4,4309.0
8,1903.0,53.6,24.0,11.2,0.0,8.2,5000.0,672.4,4309.0
9,1881.0,62.4,29.8,15.2,0.0,11.6,5000.0,672.4,4309.0
10,1853.0,78.2,36.0,19.4,0.0,13.4,5000.0,672.4,4309.0
11,1819.4,95.6,43.4,22.6,0.0,19.0,5000.0,672.4,4309.0
12,1784.0,112.4,51.2,29.8,0.0,22.6,5000.0,672.4,4309.0
13,1746.2,129.8,60.8,35.6,0.0,27.6,5000.0,672.4,4309.0
14,1693.0,156.8,72.6,43.6,0.0,34.0,5000.0,672.4,4309.0
15,1634.6,182.0,87.0,55.8,0.0,40.6,5000.0,672.4,4309.0
16,1559.4,221.6,100.4,66.0,0.0,52.6,5000.0,672.4,4309.0
17,1481.6,258.2,119.6,77.8,0.0,62.8,5000.0,672.4,4309.0
18,1391.0,295.6,143.6,96.2,0.0,73.6,5000.0,672.4,4309.0
19,1299.8,324.8,169.6,116.6,0.0,89.2,5000.0,672.4,4309.0
20,1200.6,363.4,184.8,135.2,8.6,107.4,5000.0,672.4,4309.0
21,1100.6,395.4,201.6,156.4,16.8,129.2,5000.0,672.4,4309.0
22,1000.6,419.6,221.4,178.0,24.2,156.2,5000.0,672.4,4309.0
23,894.8,440.8,248.6,200.0,31.8,184.0,5000.0,672.4,4309.0
24,789.8,449.8,270.6,227.4,39.4,223.0,5000.0,672.4,4309.0
25,689.4,463.0,295.2,246.2,44.0,262.2,5000.0,672.4,4309.0
26,589.2,473.6,319.8,265.2,51.0,301.2,5000.0,672.4,4309.0
27,503.4,469.2,343.0,283.4,56.4,344.6,5000.0,672.4,4309.0
28,423.4,454.2,362.4,307.2,62.8,390.0,5000.0,672.4,4309.0
29,355.2,430.2,379.6,327.6,65.8,441.6,5000.0,672.4,4309.0
30,292.6,406.0,398.0,342.4,71.4,489.6,5000.0,672.4,4309.0
31,244.0,374.8,412.4,351.8,75.0,542.0,5000.0,672.4,4309.0
32,199.8,348.6,414.0,359.4,78.8,599.4,5000.0,672.4,4309.0
33,168.4,313.2,414.0,364.6,82.0,657.8,5000.0,672.4,4309.0
34,136.4,283.4,420.4,360.6,85.2,714.0,5000.0,672.4,4309.0
35,111.2,252.4,421.0,353.8,89.6,772.0,5000.0,672.4,4309.0
36,90.4,225.2,415.2,350.0,92.0,827.2,5000.0,672.4,4309.0
37,76.0,203.2,403.0,339.0,94.8,884.0,5000.0,672.4,4309.0
38,62.2,180.0,391.6,333.8,96.4,936.0,5000.0,672.4,4309.0
39,54.4,158.8,376.6,322.8,100.8,986.6,5000.0,672.4,4309.0
40,43.0,140.8,350.2,311.2,115.6,1039.2,5000.0,672.4,4309.0
