Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,986.8,3.2,9.0,0.0,0.0,1.0,5000.0,195.4,4804.6
1,983.4,6.0,8.0,0.2,0.0,2.4,5000.0,195.4,4804.6
2,981.6,7.0,7.8,0.4,0.0,3.2,5000.0,195.4,4804.6
3,980.2,6.6,8.4,1.6,0.0,3.2,5000.0,195.4,4804.6
4,977.8,7.4,9.0,2.2,0.0,3.6,5000.0,195.4,4804.6
5,975.2,8.4,8.6,3.0,0.0,4.8,5000.0,195.4,4804.6
6,972.2,9.4,9.0,3.6,0.0,5.8,5000.0,195.4,4804.6
7,969.2,9.6,9.4,5.0,0.0,6.8,5000.0,195.4,4804.6
8,965.2,11.0,10.6,5.0,0.0,8.2,5000.0,195.4,4804.6
9,962.0,12.0,11.8,5.4,0.0,8.8,5000.0,195.4,4804.6
10,958.8,11.8,13.0,5.8,0.0,10.6,5000.0,195.4,4804.6
11,954.0,13.8,14.4,5.4,0.0,12.4,5000.0,195.4,4804.6
12,949.6,16.0,13.6,6.2,0.0,14.6,5000.0,195.4,4804.6
13,944.6,18.0,15.0,6.6,0.0,15.8,5000.0,195.4,4804.6
14,938.4,21.8,15.6,7.2,0.0,17.0,5000.0,195.4,4804.6
15,935.2,21.8,15.6,8.8,0.0,18.6,5000.0,195.4,4804.6
16,930.0,21.8,16.2,11.4,0.0,20.6,5000.0,195.4,4804.6
17,924.6,22.8,17.0,12.4,0.0,23.2,5000.0,195.4,4804.6
18,914.8,28.2,18.2,13.0,0.0,25.8,5000.0,195.4,4804.6
19,905.2,31.4,19.6,14.4,0.0,29.4,5000.0,195.4,4804.6
20,900.2,31.8,13.4,15.4,7.8,31.4,5000.0,195.4,4804.6
21,896.2,29.2,9.4,17.6,14.2,33.4,5000.0,195.4,4804.6
22,890.2,30.4,7.0,18.0,18.8,35.6,5000.0,195.4,4804.6
23,885.0,29.8,7.6,18.6,21.2,37.8,5000.0,195.4,4804.6
24,880.8,28.6,6.8,19.4,23.2,41.2,5000.0,195.4,4804.6
25,876.0,30.0,4.8,19.4,24.8,45.0,5000.0,195.4,4804.6
26,874.0,25.6,5.0,21.0,25.4,49.0,5000.0,195.4,4804.6
27,870.2,24.4,4.4,21.8,28.0,51.2,5000.0,195.4,4804.6
28,865.8,24.2,4.8,22.8,29.0,53.4,5000.0,195.4,4804.6
29,861.6,24.0,4.2,23.4,30.4,56.4,5000.0,195.4,4804.6
30,858.6,22.8,4.2,23.4,31.2,59.8,5000.0,195.4,4804.6
31,854.2,24.2,2.4,22.8,32.4,64.0,5000.0,195.4,4804.6
32,850.4,23.4,2.4,23.0,32.6,68.2,5000.0,195.4,4804.6
33,847.4,22.4,3.6,22.2,32.4,72.0,5000.0,195.4,4804.6
34,844.2,22.8,2.4,22.0,33.2,75.4,5000.0,195.4,4804.6
35,840.8,22.2,4.2,21.2,32.8,78.8,5000.0,195.4,4804.6
36,838.8,20.4,3.0,21.8,34.2,81.8,5000.0,195.4,4804.6
37,833.8,22.0,2.2,22.0,34.2,85.8,5000.0,195.4,4804.6
38,829.2,23.6,2.4,21.6,34.2,89.0,5000.0,195.4,4804.6
39,826.4,19.6,5.6,22.0,33.6,92.8,5000.0,195.4,4804.6
40,825.2,17.4,1.8,21.4,36.6,97.6,5000.0,195.4,4804.6
41,822.2,17.0,2.0,20.4,37.2,101.2,5000.0,195.4,4804.6
42,817.0,18.6,2.6,20.0,37.4,104.4,5000.0,195.4,4804.6
43,814.2,17.6,1.8,19.6,38.2,108.6,5000.0,195.4,4804.6
44,810.8,16.6,2.6,20.2,38.4,111.4,5000.0,195.4,4804.6
45,807.6,18.2,1.2,19.2,38.8,115.0,5000.0,195.4,4804.6
46,803.0,21.4,1.4,18.4,37.4,118.4,5000.0,195.4,4804.6
47,801.2,20.6,1.6,18.0,37.2,121.4,5000.0,195.4,4804.6
48,798.6,19.2,3.0,18.8,35.2,125.2,5000.0,195.4,4804.6
49,796.6,18.0,1.8,18.6,36.2,128.8,5000.0,195.4,4804.6
50,794.8,16.8,1.8,18.2,35.6,132.8,5000.0,195.4,4804.6
51,794.2,15.6,2.4,17.8,34.0,136.0,5000.0,195.4,4804.6
52,791.6,16.0,2.0,17.0,34.8,138.6,5000.0,195.4,4804.6
53,790.8,14.8,1.8,16.4,34.2,142.0,5000.0,195.4,4804.6
54,787.8,15.8,1.4,16.6,34.0,144.4,5000.0,195.4,4804.6
55,786.6,15.2,2.4,16.6,32.8,146.4,5000.0,195.4,4804.6
