Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,3974.6,15.4,9.6,0.0,0.0,0.4,5000.0,934.0,4066.0
1,3958.4,27.4,12.0,1.6,0.0,0.6,5000.0,934.0,4066.0
2,3941.2,38.6,16.4,2.8,0.0,1.0,5000.0,934.0,4066.0
3,3913.4,59.4,19.4,5.4,0.0,2.4,5000.0,934.0,4066.0
4,3876.4,87.0,24.0,8.2,0.0,4.4,5000.0,934.0,4066.0
5,3835.0,113.2,32.0,12.8,0.0,7.0,5000.0,934.0,4066.0
6,3782.0,144.2,43.4,20.2,0.0,10.2,5000.0,934.0,4066.0
7,3702.6,197.0,54.8,31.2,0.0,14.4,5000.0,934.0,4066.0
8,3592.8,269.2,73.6,45.0,0.0,19.4,5000.0,934.0,4066.0
9,3454.2,354.4,101.6,61.8,0.0,28.0,5000.0,934.0,4066.0
10,3276.0,461.0,137.0,85.0,0.0,41.0,5000.0,934.0,4066.0
11,3053.0,598.0,185.2,107.4,0.0,56.4,5000.0,934.0,4066.0
12,2783.0,755.2,240.4,145.6,0.0,75.8,5000.0,934.0,4066.0
13,2455.4,946.4,306.0,189.2,0.0,103.0,5000.0,934.0,4066.0
14,2096.4,1111.0,402.6,255.6,0.0,134.4,5000.0,934.0,4066.0
15,1726.4,1257.8,506.0,327.4,0.0,182.4,5000.0,934.0,4066.0
16,1328.6,1404.8,621.0,406.6,0.0,239.0,5000.0,934.0,4066.0
17,978.8,1479.2,739.0,492.8,0.0,310.2,5000.0,934.0,4066.0
18,674.2,1491.0,873.0,569.6,0.0,392.2,5000.0,934.0,4066.0
19,422.2,1456.6,983.8,654.2,0.0,483.2,5000.0,934.0,4066.0
20,262.0,1325.4,1081.6,716.2,8.8,606.0,5000.0,934.0,4066.0
21,152.8,1177.0,1149.6,776.2,17.0,727.4,5000.0,934.0,4066.0
22,84.2,1020.4,1202.6,811.6,26.2,855.0,5000.0,934.0,4066.0
23,45.0,863.6,1233.6,837.4,34.8,985.6,5000.0,934.0,4066.0
24,23.2,721.6,1239.0,847.0,42.2,1127.0,5000.0,934.0,4066.0
25,9.4,597.4,1225.6,838.8,47.2,1281.6,5000.0,934.0,4066.0
26,8.4,480.8,1200.6,832.2,52.0,1426.0,5000.0,934.0,4066.0
27,8.0,389.2,1163.8,814.6,57.8,1566.6,5000.0,934.0,4066.0
28,9.8,325.8,1111.2,784.2,63.0,1706.0,5000.0,934.0,4066.0
29,11.6,271.0,1056.0,759.8,68.2,1833.4,5000.0,934.0,4066.0
30,10.4,225.4,1004.6,732.0,72.8,1954.8,5000.0,934.0,4066.0
31,13.2,192.4,940.4,697.2,76.4,2080.4,5000.0,934.0,4066.0
32,16.0,162.6,892.4,668.8,78.4,2181.8,5000.0,934.0,4066.0
33,15.8,141.8,842.6,631.4,83.8,2284.6,5000.0,934.0,4066.0
34,12.0,123.6,787.4,602.0,87.6,2387.4,5000.0,934.0,4066.0
35,14.4,106.0,743.0,568.6,91.0,2477.0,5000.0,934.0,4066.0
36,16.6,95.2,696.6,533.6,93.6,2564.4,5000.0,934.0,4066.0
37,21.4,84.2,656.6,499.8,97.4,2640.6,5000.0,934.0,4066.0
38,25.2,78.4,611.4,468.6,100.2,2716.2,5000.0,934.0,4066.0
39,25.2,75.0,565.0,442.6,101.2,2791.0,5000.0,934.0,4066.0
40,28.0,71.8,515.2,418.2,117.0,2849.8,5000.0,934.0,4066.0
41,30.8,73.4,460.8,389.4,131.4,2914.2,5000.0,934.0,4066.0
42,34.8,69.4,418.0,370.2,148.6,2959.0,5000.0,934.0,4066.0
43,37.6,68.2,369.0,352.6,160.2,3012.4,5000.0,934.0,4066.0
44,41.8,67.6,327.6,330.2,174.6,3058.2,5000.0,934.0,4066.0
45,46.6,64.8,290.0,314.8,187.2,3096.6,5000.0,934.0,4066.0
46,49.4,65.0,250.4,296.2,197.6,3141.4,5000.0,934.0,4066.0
47,54.6,66.0,217.8,274.0,204.6,3183.0,5000.0,934.0,4066.0
48,60.2,63.6,197.2,255.2,213.0,3210.8,5000.0,934.0,4066.0
49,67.0,57.0,177.6,237.0,217.6,3243.8,5000.0,934.0,4066.0
50,72.4,54.4,162.0,218.8,218.8,3273.6,5000.0,934.0,4066.0
51,82.0,51.2,148.4,203.8,220.6,3294.0,5000.0,934.0,4066.0
52,86.0,54.0,133.0,189.6,221.0,3316.4,5000.0,934.0,4066.0
53,95.0,49.8,122.2,179.0,221.8,3332.2,5000.0,934.0,4066.0
54,103.8,50.0,107.0,170.0,220.6,3348.6,5000.0,934.0,4066.0
55,112.2,45.6,96.0,156.2,221.8,3368.2,5000.0,934.0,4066.0
56,119.6,46.4,85.8,145.2,220.0,3383.0,5000.0,934.0,4066.0
57,130.0,45.2,73.8,138.2,216.0,3396.8,5000.0,934.0,4066.0
58,140.6,44.8,63.2,132.6,209.6,3409.2,5000.0,934.0,4066.0
59,150.4,44.8,52.6,128.2,207.8,3416.2,5000.0,934.0,4066.0
60,164.2,42.6,35.0,122.2,214.6,3421.4,5000.0,934.0,4066.0
61,177.8,39.6,25.2,115.4,211.8,3430.2,5000.0,934.0,4066.0
62,189.8,37.4,18.0,106.8,212.6,3435.4,5000.0,934.0,4066.0
63,201.6,34.8,12.0,102.8,211.8,3437.0,5000.0,934.0,4066.0
64,214.6,33.4,6.4,98.2,204.8,3442.6,5000.0,934.0,4066.0
65,227.0,31.6,5.0,89.4,197.2,3449.8,5000.0,934.0,4066.0
66,245.6,27.2,4.8,83.8,190.6,3448.0,5000.0,934.0,4066.0
67,258.8,29.2,3.8,76.6,181.4,3450.2,5000.0,934.0,4066.0
68,275.2,24.8,4.4,72.2,173.2,3450.2,5000.0,934.0,4066.0
69,290.2,24.6,1.2,67.6,170.4,3446.0,5000.0,934.0,4066.0
70,303.2,22.8,3.8,64.6,160.6,3445.0,5000.0,934.0,4066.0
71,318.4,21.0,2.8,60.6,155.4,3441.8,5000.0,934.0,4066.0
72,334.2,18.2,3.6,58.2,146.0,3439.8,5000.0,934.0,4066.0
73,350.2,20.6,2.2,53.2,139.8,3434.0,5000.0,934.0,4066.0
74,365.4,20.4,2.6,51.4,131.2,3429.0,5000.0,934.0,4066.0
75,379.0,21.2,1.2,48.6,128.2,3421.8,5000.0,934.0,4066.0
76,394.8,21.2,2.2,45.2,123.8,3412.8,5000.0,934.0,4066.0
77,411.8,20.0,1.8,43.0,117.2,3406.2,5000.0,934.0,4066.0
78,429.0,19.8,2.4,41.8,110.6,3396.4,5000.0,934.0,4066.0
79,443.6,20.8,1.8,40.6,105.0,3388.2,5000.0,934.0,4066.0
80,457.6,19.0,3.0,37.6,101.0,3381.8,5000.0,934.0,4066.0
81,473.6,17.6,1.8,37.0,100.2,3369.8,5000.0,934.0,4066.0
82,488.6,17.2,2.6,35.0,94.8,3361.8,5000.0,934.0,4066.0
83,503.2,16.0,2.0,34.4,91.6,3352.8,5000.0,934.0,4066.0
84,519.8,15.6,1.4,32.6,87.4,3343.2,5000.0,934.0,4066.0
85,534.4,14.0,2.2,30.8,83.8,3334.8,5000.0,934.0,4066.0
86,548.8,14.8,1.2,29.6,82.0,3323.6,5000.0,934.0,4066.0
87,566.0,16.2,1.6,27.4,80.4,3308.4,5000.0,934.0,4066.0
88,584.8,16.6,2.6,27.4,78.0,3290.6,5000.0,934.0,4066.0
89,598.0,17.2,1.8,25.4,77.4,3280.2,5000.0,934.0,4066.0
90,611.6,15.8,3.0,23.8,76.0,3269.8,5000.0,934.0,4066.0
91,628.0,14.8,1.2,22.4,75.4,3258.2,5000.0,934.0,4066.0
