Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.019230769230769232
21,0,0.03099510603588907
22,0,0.04040404040404041
23,0,0.04481434058898848
24,0,0.04966139954853273
25,0,0.05130784708249497
26,0,0.05225225225225225
27,0,0.052502050861361775
28,0,0.053463855421686746
29,0,0.05311614730878187
30,0,0.05377049180327869
31,0,0.051842598376014994
32,0,0.05138806851742469
33,0,0.05263157894736842
34,0,0.05245720596355605
35,0,0.05392418579818473
36,0,0.05339554173146708
37,0,0.05416248746238716
38,0,0.054679802955665026
39,0,0.0534167468719923
40,0,0.06225868725868726
41,0,0.06973365617433414
42,0,0.07869012707722385
43,0,0.08521057786483839
44,0,0.08919049927290354
45,0,0.09635036496350365
46,0,0.10368550368550368
47,0,0.10780487804878049
48,0,0.11248761149653122
49,0,0.119358074222668
50,0,0.12582781456953643
51,0,0.13506493506493505
52,0,0.14210526315789473
53,0,0.1539708265802269
54,0,0.16223698781838317
55,0,0.17162471395881007
56,0,0.18005865102639296
57,0,0.19105939987752601
58,0,0.1963151207115629
59,0,0.2017026850032744
60,0,0.21428571428571427
61,0,0.2332628611698379
62,0,0.25018129079042783
63,0,0.26772247360482654
64,0,0.29107981220657275
65,0,0.3117408906882591
66,0,0.3403185247275775
67,0,0.36920384951881013
68,0,0.39777983348751156
69,0,0.41957364341085274
70,0,0.44648318042813456
71,0,0.4777542372881356
72,0,0.5044642857142857
73,0,0.5273159144893111
74,0,0.5421383647798742
75,0,0.574468085106383
76,0,0.5994318181818182
77,0,0.6132930513595166
78,0,0.6327868852459017
79,0,0.6461267605633803
80,0,0.6547169811320754
81,0,0.6606425702811245
82,0,0.6765327695560254
83,0,0.6703786191536748
84,0,0.6619047619047619
85,0,0.6865284974093264
86,0,0.6850828729281768
87,0,0.6888217522658611
88,0,0.7038216560509554
89,0,0.7003367003367004
90,0,0.7092198581560284
91,0,0.7022058823529411
92,0,0.6908396946564885
93,0,0.691699604743083
94,0,0.6983471074380165
95,0,0.6781115879828327
96,0,0.6863636363636364
97,0,0.697560975609756
98,0,0.6855670103092784
99,0,0.6795580110497238
100,0,0.6904761904761905
101,0,0.7169811320754716
102,0,0.6917808219178082
103,0,0.7194244604316546
104,0,0.734375
105,0,0.7355371900826446
106,0,0.75
107,0,0.7592592592592593
108,0,0.75
109,0,0.7142857142857143
110,0,0.7058823529411765
111,0,0.691358024691358
112,0,0.6891891891891891
113,0,0.676923076923077
114,0,0.65625
115,0,0.6779661016949152
116,0,0.6607142857142857
117,0,0.6842105263157895
118,0,0.7636363636363637
119,0,0.7454545454545455
120,0,0.7592592592592593
121,0,0.7450980392156863
122,0,0.7333333333333333
123,0,0.7441860465116279
124,0,0.7857142857142857
125,0,0.7631578947368421
126,0,0.7297297297297297
127,0,0.75
128,0,0.75
129,0,0.8529411764705882
130,0,0.8787878787878788
131,0,0.9
132,0,0.9230769230769231
133,0,0.92
134,0,0.9130434782608695
135,0,0.9545454545454546
136,0,0.9545454545454546
137,0,1.0
138,0,1.0
139,0,1.0
140,0,1.0
141,0,1.0
142,0,1.0
143,0,1.0
144,0,1.0
145,0,1.0
146,0,1.0
147,0,1.0
148,0,1.0
149,0,1.0
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
6,1,0.0
7,1,0.0
8,1,0.0
9,1,0.0
10,1,0.0
11,1,0.0
12,1,0.0
13,1,0.0
14,1,0.0
15,1,0.0
